%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.position0,field.position1,field.position2,field.position3,field.position4,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4
5630668000000,281512,5630668000000,,end,joint2,joint4,joint6,motortom2m,0.5711747754854288,0.04340214744668991,-0.5085534462785963,-0.3784327646929757,0.27264019567580355,3.228054211108028e-11,-5.837618986868497e-11,2.3148549638011077e-11,8.754769753903128e-11,-5.6706363066465944e-11,0.0,0.0,0.0,0.0,0.0
5630688000000,281513,5630688000000,,end,joint2,joint4,joint6,motortom2m,0.5721747754850632,0.04347801535176998,-0.5094438822209284,-0.3790953171365503,0.2731172548602663,3.2322953531921365e-11,-5.846061736000869e-11,2.3182721719171457e-11,8.767445046636478e-11,-5.678472182524051e-11,0.0,0.0,0.0,0.0,0.0
5630708000000,281514,5630708000000,,end,joint2,joint4,joint6,motortom2m,0.5731747754848069,0.04355388325685894,-0.5103343181633591,-0.379757869580196,0.2735943140447814,3.236530572871744e-11,-5.854496331528973e-11,2.321685865895094e-11,8.780107173786815e-11,-5.686298523218122e-11,0.0,0.0,0.0,0.0,0.0
5630728000000,281515,5630728000000,,end,joint2,joint4,joint6,motortom2m,0.5741747754845692,0.04362975116194967,-0.5112247541058048,-0.38042042202385495,0.2740713732293063,3.240759933489305e-11,-5.862922650357516e-11,2.325096152955656e-11,8.792756221312664e-11,-5.694115209085144e-11,0.0,0.0,0.0,0.0,0.0
5630748000000,281516,5630748000000,,end,joint2,joint4,joint6,motortom2m,0.5751747754844363,0.043705619067048396,-0.5121151900483447,-0.3810829744675823,0.27454843241388005,3.2449833465396533e-11,-5.871340832560763e-11,2.3285028897641295e-11,8.805392056751715e-11,-5.701922370085695e-11,0.0,0.0,0.0,0.0,0.0
5630768000000,281517,5630768000000,,end,joint2,joint4,joint6,motortom2m,0.5761747754843141,0.04378148697214801,-0.5130056259908935,-0.3817455269113168,0.27502549159845824,3.24920080092775e-11,-5.879750843496159e-11,2.3319060793217136e-11,8.818014651777185e-11,-5.709719973586217e-11,0.0,0.0,0.0,0.0,0.0
5630788000000,281518,5630788000000,,end,joint2,joint4,joint6,motortom2m,0.5771747754842806,0.04385735487725473,-0.5138960619335231,-0.3824080793551099,0.27550255078307995,3.2534124657891126e-11,-5.888152396987104e-11,2.3353059942094602e-11,8.830624248341491e-11,-5.7175077436013155e-11,0.0,0.0,0.0,0.0,0.0
5630808000000,281519,5630808000000,,end,joint2,joint4,joint6,motortom2m,0.5781747754842366,0.04393322278235967,-0.5147864978761412,-0.3830706317988968,0.2759796099676963,3.257618168997036e-11,-5.896545758743675e-11,2.3387023619190574e-11,8.843220590151062e-11,-5.725285930823742e-11,0.0,0.0,0.0,0.0,0.0
5630828000000,281520,5630828000000,,end,joint2,joint4,joint6,motortom2m,0.5791747754842547,0.04400909068747172,-0.5156769338188161,-0.3837331842427254,0.2764566691523429,3.261817845602202e-11,-5.904931012627825e-11,2.342095085074558e-11,8.855803575936241e-11,-5.7330546130875524e-11,0.0,0.0,0.0,0.0,0.0
5630848000000,281521,5630848000000,,end,joint2,joint4,joint6,motortom2m,0.5801747754842284,0.04408495859257666,-0.5165673697614501,-0.38439573668652294,0.2769337283369673,3.2660116729648654e-11,-5.913307823389699e-11,2.3454844658156942e-11,8.868373453324443e-11,-5.7408134705178666e-11,0.0,0.0,0.0,0.0,0.0
5630868000000,281522,5630868000000,,end,joint2,joint4,joint6,motortom2m,0.5811747754842269,0.04416082649768427,-0.5174578057041073,-0.38505828913033824,0.2774107875216041,3.270199494091589e-11,-5.92167644600799e-11,2.348870249376824e-11,8.88092999021291e-11,-5.748562742689243e-11,0.0,0.0,0.0,0.0,0.0
5630888000000,281523,5630888000000,,end,joint2,joint4,joint6,motortom2m,0.5821747754841455,0.0442366944027901,-0.5183482416466934,-0.38572084157410114,0.2778878467062027,3.2743813987604265e-11,-5.930036712998735e-11,2.3522525860227167e-11,8.893473310984675e-11,-5.756302267708977e-11,0.0,0.0,0.0,0.0,0.0
5630908000000,281524,5630908000000,,end,joint2,joint4,joint6,motortom2m,0.583174775484065,0.0443125623078906,-0.5192386775892794,-0.38638339401786226,0.2783649058908013,3.278557350855057e-11,-5.93838864817075e-11,2.3556314307326638e-11,8.9060033544005e-11,-5.7640320670441795e-11,0.0,0.0,0.0,0.0,0.0
5630928000000,281525,5630928000000,,end,joint2,joint4,joint6,motortom2m,0.5841747754839295,0.04438843021298933,-0.5201291135318167,-0.38704594646158874,0.2788419650753742,3.28272727327703e-11,-5.946732377461596e-11,2.3590066562557604e-11,8.91852000496882e-11,-5.7717522571618664e-11,0.0,0.0,0.0,0.0,0.0
5630948000000,281526,5630948000000,,end,joint2,joint4,joint6,motortom2m,0.5851747754836873,0.04446429811808006,-0.5210195494742598,-0.38770849890524506,0.2793190242598964,3.286891216781683e-11,-5.95506777168072e-11,2.3623783621142224e-11,8.931023326187545e-11,-5.7794627144619674e-11,0.0,0.0,0.0,0.0,0.0
5630968000000,281527,5630968000000,,end,joint2,joint4,joint6,motortom2m,0.5861747754834283,0.0445401660231699,-0.5219099854166869,-0.38837105134888805,0.27979608344440976,3.291049247412613e-11,-5.963394707214286e-11,2.3657466579363295e-11,8.943513408189025e-11,-5.7871633188814614e-11,0.0,0.0,0.0,0.0,0.0
5630988000000,281528,5630988000000,,end,joint2,joint4,joint6,motortom2m,0.5871747754830592,0.044616033928249976,-0.5228004213590172,-0.38903360379246,0.2802731426288716,3.2952011927734295e-11,-5.97171345666434e-11,2.3691112680387015e-11,8.955989995914164e-11,-5.794854326927017e-11,0.0,0.0,0.0,0.0,0.0
5631008000000,281529,5631008000000,,end,joint2,joint4,joint6,motortom2m,0.5881747754826732,0.04469190183333005,-0.5236908573013306,-0.3896961562360204,0.28075020181332455,3.299347166229928e-11,-5.98002378791998e-11,2.372472392355875e-11,8.968453243052627e-11,-5.8025355175296406e-11,0.0,0.0,0.0,0.0,0.0
5631028000000,281530,5631028000000,,end,joint2,joint4,joint6,motortom2m,0.5891747754821832,0.04476776973840124,-0.5245812932435525,-0.3903587086795106,0.28122726099772777,3.3034871681798833e-11,-5.988325695908901e-11,2.3758300302326854e-11,8.980903146724637e-11,-5.810206882340678e-11,0.0,0.0,0.0,0.0,0.0
5631048000000,281531,5631048000000,,end,joint2,joint4,joint6,motortom2m,0.5901747754816844,0.044843637643472434,-0.5254717291857656,-0.3910212611229955,0.28170432018212743,3.30762112699022e-11,-5.996619268960797e-11,2.379184076588046e-11,8.993339594838773e-11,-5.8178685040347896e-11,0.0,0.0,0.0,0.0,0.0
5631068000000,281532,5631068000000,,end,joint2,joint4,joint6,motortom2m,0.5911747754810932,0.04491950554853652,-0.5263621651278978,-0.39168381356642,0.2821813793664827,3.3117490226114644e-11,-6.004904532693224e-11,2.3825344991509616e-11,9.005762554107802e-11,-5.825520403846264e-11,0.0,0.0,0.0,0.0,0.0
5631088000000,281533,5631088000000,,end,joint2,joint4,joint6,motortom2m,0.5921747754805073,0.04499537345360061,-0.5272526010700354,-0.39234636600984807,0.2826584385508424,3.3158709551370436e-11,-6.013181282393503e-11,2.3858814741968404e-11,9.01817216051666e-11,-5.833162386009641e-11,0.0,0.0,0.0,0.0,0.0
5631108000000,281534,5631108000000,,end,joint2,joint4,joint6,motortom2m,0.5931747754798469,0.045071241358659364,-0.5281430370121045,-0.3930089184532264,0.283135497735163,3.319986771262091e-11,-6.021449757844059e-11,2.3892247571224997e-11,9.030568185718475e-11,-5.840794676447036e-11,0.0,0.0,0.0,0.0,0.0
5631128000000,281535,5631128000000,,end,joint2,joint4,joint6,motortom2m,0.5941747754792095,0.0451471092637199,-0.5290334729541959,-0.3936714708966207,0.2836125569194978,3.324096643637658e-11,-6.029709642684976e-11,2.3925646372909766e-11,9.04295087218391e-11,-5.848416972653075e-11,0.0,0.0,0.0,0.0,0.0
5631148000000,281536,5631148000000,,end,joint2,joint4,joint6,motortom2m,0.5951747754785179,0.04522297716877688,-0.5299239088962375,-0.3943340233399777,0.2840896161038051,3.3282003824710735e-11,-6.037961246612735e-11,2.3959008073283003e-11,9.055319941433379e-11,-5.856029565670857e-11,0.0,0.0,0.0,0.0,0.0
5631168000000,281537,5631168000000,,end,joint2,joint4,joint6,motortom2m,0.5961747754778699,0.045298845073835636,-0.5308143448383191,-0.3949965757833631,0.28456667528813284,3.3322981060429734e-11,-6.04620433058078e-11,2.399233474417662e-11,9.067675554162539e-11,-5.863632227981725e-11,0.0,0.0,0.0,0.0,0.0
5631188000000,281538,5631188000000,,end,joint2,joint4,joint6,motortom2m,0.5971747754771863,0.045374712978893506,-0.5317047807803679,-0.3956591282267272,0.2850437344724428,3.3363898071934544e-11,-6.054438894307797e-11,2.40256262942876e-11,9.080017695518142e-11,-5.871224956257986e-11,0.0,0.0,0.0,0.0,0.0
5631208000000,281539,5631208000000,,end,joint2,joint4,joint6,motortom2m,0.5981747754765676,0.04545058088395493,-0.5325952167224752,-0.39632168067013307,0.2855207936567856,3.340475352905626e-11,-6.06266514689048e-11,2.4058880593247917e-11,9.092346167410096e-11,-5.878807946870355e-11,0.0,0.0,0.0,0.0,0.0
5631228000000,281540,5631228000000,,end,joint2,joint4,joint6,motortom2m,0.5991747754759329,0.04552644878901635,-0.5334856526645684,-0.39698423311352915,0.28599785284111867,3.344554801761551e-11,-6.070882952981612e-11,2.409209872851372e-11,9.104661045129256e-11,-5.886381070385848e-11,0.0,0.0,0.0,0.0,0.0
5631248000000,281541,5631248000000,,end,joint2,joint4,joint6,motortom2m,0.6001747754753834,0.04560231669408221,-0.534376088606737,-0.3976467855569803,0.28647491202549347,3.348628228439376e-11,-6.079092169779321e-11,2.412528196185369e-11,9.116962431290327e-11,-5.893944188454386e-11,0.0,0.0,0.0,0.0,0.0
5631268000000,281542,5631268000000,,end,joint2,joint4,joint6,motortom2m,0.601174775474834,0.04567818459914985,-0.5352665245489057,-0.39830933800043145,0.28695197120986915,3.352695564909294e-11,-6.087292893381385e-11,2.4158429237154712e-11,9.12925022129853e-11,-5.90149739023918e-11,0.0,0.0,0.0,0.0,0.0
5631288000000,281543,5631288000000,,end,joint2,joint4,joint6,motortom2m,0.6021747754743823,0.045754052504224596,-0.5361569604911622,-0.3989718904439492,0.2874290303942937,3.356756779610808e-11,-6.095485151576562e-11,2.419154012525539e-11,9.141524362510563e-11,-5.909040700281514e-11,0.0,0.0,0.0,0.0,0.0
5631308000000,281544,5631308000000,,end,joint2,joint4,joint6,motortom2m,0.6031747754739447,0.04582992040930023,-0.5370473964334312,-0.3996344428874741,0.2879060895787209,3.3608119040850606e-11,-6.103668865999455e-11,2.422461522019132e-11,9.153784892853602e-11,-5.91657404264302e-11,0.0,0.0,0.0,0.0,0.0
5631328000000,281545,5631328000000,,end,joint2,joint4,joint6,motortom2m,0.6041747754736138,0.045905788314383855,-0.5379378323757944,-0.40029699533107177,0.2883831487632005,3.3648608485596074e-11,-6.111844180964017e-11,2.4257653059503442e-11,9.166031678482953e-11,-5.92409755134793e-11,0.0,0.0,0.0,0.0,0.0
5631348000000,281546,5631348000000,,end,joint2,joint4,joint6,motortom2m,0.6051747754733023,0.04598165621946926,-0.5388282683181753,-0.400959547774681,0.28886020794769074,3.368903752225351e-11,-6.120010821828887e-11,2.4290656061848984e-11,9.178264911359544e-11,-5.931610964486498e-11,0.0,0.0,0.0,0.0,0.0
5631368000000,281547,5631368000000,,end,joint2,joint4,joint6,motortom2m,0.6061747754731002,0.046057524124562654,-0.5397187042606539,-0.4016221002183622,0.28933726713222985,3.372940485720657e-11,-6.128168989954414e-11,2.4323622163484994e-11,9.190484398359383e-11,-5.93911447126304e-11,0.0,0.0,0.0,0.0,0.0
