%time,field.data
10399741000000,3.1947961428258713
10399841000000,3.1947961428258713
10399841000000,3.1947961428258713
10399941000000,3.1947961428258713
10399941000000,3.1947961428258713
10400041000000,3.1947961428258713
10400041000000,3.1947961428258713
10400141000000,3.1947961428258713
10400141000000,3.1947961428258713
10400241000000,3.1947961428258713
10400241000000,3.1947961428258713
10400341000000,3.1947961428258713
10400341000000,3.1947961428258713
10400441000000,3.1947961428258713
10400441000000,3.1947961428258713
10400541000000,3.1947961428258713
10400541000000,3.1947961428258713
10400641000000,3.1947961428258713
10400641000000,3.1947961428258713
10400741000000,3.1947961428258713
10400741000000,3.1947961428258713
10400841000000,3.1947961428258713
10400841000000,3.1947961428258713
10400941000000,3.1947961428258713
10400941000000,3.1947961428258713
10401041000000,3.1947961428258713
10401041000000,3.1947961428258713
10401141000000,3.1947961428258713
10401141000000,3.1947961428258713
10401241000000,3.1947961428258713
10401241000000,3.1947961428258713
10401341000000,3.1947961428258713
10401341000000,3.1947961428258713
10401441000000,3.1947961428258713
10401441000000,3.1947961428258713
10401541000000,3.1947961428258713
10401541000000,3.1947961428258713
10401641000000,3.1947961428258713
10401641000000,3.1947961428258713
10401741000000,3.1947961428258713
10401741000000,3.1947961428258713
10401841000000,3.1947961428258713
10401841000000,3.1947961428258713
10401941000000,3.1947961428258713
10401941000000,3.1947961428258713
10402041000000,3.1947961428258713
10402041000000,3.1947961428258713
10402141000000,3.1947961428258713
10402141000000,3.1947961428258713
10402241000000,3.1947961428258713
10402241000000,3.1947961428258713
10402341000000,3.1947961428258713
10402341000000,3.1947961428258713
10402441000000,3.1947961428258713
10402441000000,3.1947961428258713
10402541000000,3.1947961428258713
10402541000000,3.1947961428258713
10402641000000,3.1947961428258713
10402641000000,3.1947961428258713
10402741000000,3.1947961428258713
10402741000000,3.1947961428258713
10402841000000,3.1947961428258713
10402841000000,3.1947961428258713
10402941000000,3.1947961428258713
10402941000000,3.1947961428258713
10403041000000,3.1947961428258713
10403041000000,3.1947961428258713
10403141000000,3.1947961428258713
10403141000000,3.1947961428258713
10403241000000,3.1947961428258713
10403241000000,3.1947961428258713
10403341000000,3.1947961428258713
10403341000000,3.1947961428258713
10403441000000,3.1947961428258713
10403441000000,3.1947961428258713
10403541000000,3.1947961428258713
10403541000000,3.1947961428258713
10403642000000,3.1947961428258713
10403741000000,3.1947961428258713
10403741000000,3.1947961428258713
10403841000000,3.1947961428258713
10403841000000,3.1947961428258713
10403941000000,3.1947961428258713
10403941000000,3.1947961428258713
10404041000000,3.1940564540455125
10404041000000,3.1940564540455125
10404141000000,3.190583644565995
10404141000000,3.190583644565995
10404241000000,3.1851725009788727
10404241000000,3.1851725009788727
10404341000000,3.1756826142921444
10404341000000,3.1756826142921444
10404441000000,3.162027242314795
10404441000000,3.162027242314795
10404541000000,3.1437823622053105
10404541000000,3.1437823622053105
10404641000000,3.122944267687061
10404641000000,3.122944267687061
10404741000000,3.099688097651091
10404741000000,3.099688097651091
10404841000000,3.074053955254184
10404841000000,3.074053955254184
10404941000000,3.0460865827279653
10404941000000,3.0460865827279653
10405041000000,3.0158349308341625
10405041000000,3.0158349308341625
10405141000000,2.9833520699736544
10405141000000,2.9833520699736544
10405241000000,2.948695093461731
10405241000000,2.948695093461731
10405341000000,2.9119250131819676
10405341000000,2.9119250131819676
10405441000000,2.873106648178765
10405441000000,2.873106648178765
10405541000000,2.8323085061460453
10405541000000,2.8323085061460453
10405641000000,2.7896026581656783
10405641000000,2.7896026581656783
10405741000000,2.745064607270595
10405741000000,2.745064607270595
10405841000000,2.698773149522408
10405841000000,2.698773149522408
10405941000000,2.650810230170918
10405941000000,2.650810230170918
10406041000000,2.6012607942808823
10406041000000,2.6012607942808823
10406141000000,2.550212629911594
10406141000000,2.550212629911594
10406241000000,2.4977562079285596
10406241000000,2.4977562079285596
10406341000000,2.4439845169478875
10406341000000,2.4439845169478875
10406441000000,2.388992891750567
10406441000000,2.388992891750567
10406541000000,2.3328788392360185
10406541000000,2.3328788392360185
10406641000000,2.275741859894906
10406641000000,2.275741859894906
10406741000000,2.2176832651538345
10406741000000,2.2176832651538345
10406841000000,2.1588059918094755
10406841000000,2.1588059918094755
10406941000000,2.0992144133410413
10406941000000,2.0992144133410413
10407041000000,2.0390141486450064
10407041000000,2.0390141486450064
10407141000000,1.97831186893732
10407141000000,1.97831186893732
10407241000000,1.917215101347815
10407241000000,1.917215101347815
10407341000000,1.8558320323980437
10407341000000,1.8558320323980437
10407441000000,1.7943063771387633
10407441000000,1.7943063771387633
10407541000000,1.739818387596113
10407541000000,1.739818387596113
10407641000000,1.6972367201524137
10407641000000,1.6972367201524137
10407741000000,1.66789243313759
10407741000000,1.66789243313759
10407841000000,1.6492889773893802
10407841000000,1.6492889773893802
10407941000000,1.6413081604050619
10407941000000,1.6413081604050619
10408041000000,1.6412831285645886
10408041000000,1.6412831285645886
10408141000000,1.6412831285645886
10408141000000,1.6412831285645886
10408241000000,1.6412831285645888
10408241000000,1.6412831285645888
10408341000000,1.6412831285645881
10408341000000,1.6412831285645881
10408441000000,1.6412831285645881
10408441000000,1.6412831285645881
10408541000000,1.6412831285645895
10408541000000,1.6412831285645895
10408641000000,1.6412831285645895
10408641000000,1.6412831285645895
10408741000000,1.6412831285645888
10408741000000,1.6412831285645888
10408841000000,1.6412831285645886
10408841000000,1.6412831285645886
10408941000000,1.641283128564588
10408941000000,1.641283128564588
10409041000000,1.641283128564588
10409041000000,1.641283128564588
10409141000000,1.6412831285645895
10409141000000,1.6412831285645895
10409241000000,1.6412831285645886
10409241000000,1.6412831285645886
10409341000000,1.6412831285645886
10409341000000,1.6412831285645886
10409441000000,1.6412831285645888
10409441000000,1.6412831285645888
10409542000000,1.6412831285645881
10409641000000,1.6412831285645881
10409641000000,1.6412831285645881
10409741000000,1.6412831285645895
10409741000000,1.6412831285645895
10409841000000,1.6412831285645895
10409841000000,1.6412831285645895
10409941000000,1.6412831285645888
10409941000000,1.6412831285645888
10410041000000,1.6412831285645886
10410041000000,1.6412831285645886
10410141000000,1.641283128564588
10410141000000,1.641283128564588
10410241000000,1.641283128564588
10410241000000,1.641283128564588
10410341000000,1.6412831285645895
10410341000000,1.6412831285645895
10410441000000,1.6412831285645886
10410441000000,1.6412831285645886
10410541000000,1.6412831285645886
10410541000000,1.6412831285645886
10410641000000,1.6412831285645888
10410641000000,1.6412831285645888
10410741000000,1.6412831285645881
10410741000000,1.6412831285645881
10410841000000,1.6412831285645881
10410841000000,1.6412831285645881
10410941000000,1.6412831285645895
10410941000000,1.6412831285645895
10411041000000,1.6412831285645895
10411041000000,1.6412831285645895
10411142000000,1.6412831285645888
10411241000000,1.6412831285645886
10411241000000,1.6412831285645886
10411341000000,1.641283128564588
10411341000000,1.641283128564588
10411441000000,1.641283128564588
10411441000000,1.641283128564588
10411541000000,1.6412831285645895
10411541000000,1.6412831285645895
10411641000000,1.6412831285645886
10411641000000,1.6412831285645886
10411741000000,1.6412831285645886
10411741000000,1.6412831285645886
10411841000000,1.6412831285645888
10411841000000,1.6412831285645888
10411941000000,1.6412831285645881
10411941000000,1.6412831285645881
10412041000000,1.6412831285645881
10412041000000,1.6412831285645881
10412141000000,1.6412831285645895
10412141000000,1.6412831285645895
10412241000000,1.6412831285645895
10412241000000,1.6412831285645895
10412341000000,1.6412831285645888
10412341000000,1.6412831285645888
10412441000000,1.6412831285645886
10412441000000,1.6412831285645886
10412541000000,1.641283128564588
10412541000000,1.641283128564588
10412641000000,1.641283128564588
10412641000000,1.641283128564588
10412741000000,1.6412831285645895
10412741000000,1.6412831285645895
10412841000000,1.6412831285645886
10412841000000,1.6412831285645886
10412941000000,1.6412831285645886
10412941000000,1.6412831285645886
10413041000000,1.6412831285645888
10413041000000,1.6412831285645888
10413141000000,1.6412831285645881
10413141000000,1.6412831285645881
10413241000000,1.6412831285645881
10413241000000,1.6412831285645881
10413341000000,1.6412831285645895
10413341000000,1.6412831285645895
10413441000000,1.6412831285645895
10413441000000,1.6412831285645895
10413541000000,1.6412831285645888
10413541000000,1.6412831285645888
10413641000000,1.6412831285645886
10413641000000,1.6412831285645886
10413741000000,1.641283128564588
10413741000000,1.641283128564588
10413841000000,1.641283128564588
10413841000000,1.641283128564588
10413941000000,1.6412831285645895
10413941000000,1.6412831285645895
10414041000000,1.6412831285645886
10414041000000,1.6412831285645886
10414141000000,1.6454226919140797
10414141000000,1.6454226919140797
10414241000000,1.6637848802808146
10414241000000,1.6637848802808146
10414341000000,1.6906151483367482
10414341000000,1.6906151483367482
10414441000000,1.7318314594550555
10414441000000,1.7318314594550555
10414541000000,1.7833403592247505
10414541000000,1.7833403592247505
10414641000000,1.8434906397688573
10414641000000,1.8434906397688573
10414741000000,1.9041745800693883
10414741000000,1.9041745800693883
10414841000000,1.9645892464574761
10414841000000,1.9645892464574761
10414941000000,2.0246330231837817
10414941000000,2.0246330231837817
10415041000000,2.0842042936141194
10415041000000,2.0842042936141194
10415141000000,2.1432021836114203
10415141000000,2.1432021836114203
10415241000000,2.201526738580847
10415241000000,2.201526738580847
10415341000000,2.2590790989619784
10415341000000,2.2590790989619784
10415441000000,2.3157616736487214
10415441000000,2.3157616736487214
10415541000000,2.371478311862193
10415541000000,2.371478311862193
10415641000000,2.426134471559005
10415641000000,2.426134471559005
10415741000000,2.479637385652669
10415741000000,2.479637385652669
10415841000000,2.531896224524887
10415841000000,2.531896224524887
10415941000000,2.5828222562971592
10415941000000,2.5828222562971592
10416041000000,2.632329002016996
10416041000000,2.632329002016996
10416141000000,2.680332387814298
10416141000000,2.680332387814298
10416241000000,2.7267508919668164
10416241000000,2.7267508919668164
10416341000000,2.7715056889573786
10416341000000,2.7715056889573786
10416441000000,2.814520787299333
10416441000000,2.814520787299333
10416541000000,2.8557231623983412
10416541000000,2.8557231623983412
10416641000000,2.895042885815673
10416641000000,2.895042885815673
10416741000000,2.932413247221733
10416741000000,2.932413247221733
10416841000000,2.9677708717061195
10416841000000,2.9677708717061195
10416941000000,3.001055830314199
10416941000000,3.001055830314199
10417041000000,3.032211746037864
10417041000000,3.032211746037864
10417141000000,3.0611858921152466
10417141000000,3.0611858921152466
10417241000000,3.087929284101829
10417241000000,3.087929284101829
10417341000000,3.1123967661989713
10417341000000,3.1123967661989713
10417441000000,3.134547089916968
10417441000000,3.134547089916968
10417541000000,3.154342986322045
10417541000000,3.154342986322045
10417641000000,3.1717512308856315
10417641000000,3.1717512308856315
10417741000000,3.1867427017416934
10417741000000,3.1867427017416934
10417841000000,3.1992924302467185
10417841000000,3.1992924302467185
10417941000000,3.209357416856869
10417941000000,3.209357416856869
10418041000000,3.2162488289858246
10418041000000,3.2162488289858246
10418141000000,3.220332468118202
10418141000000,3.220332468118202
10418241000000,3.2224576417885373
10418241000000,3.2224576417885373
10418341000000,3.2234782911780933
10418341000000,3.2234782911780933
10418441000000,3.223855192407522
10418441000000,3.223855192407522
10418541000000,3.2238571257005737
10418541000000,3.2238571257005737
10418641000000,3.2238571257005737
10418641000000,3.2238571257005737
10418741000000,3.2238571257005733
10418741000000,3.2238571257005733
10418841000000,3.2238571257005733
10418841000000,3.2238571257005733
10418941000000,3.2238571257005737
10418941000000,3.2238571257005737
10419041000000,3.2238571257005733
10419041000000,3.2238571257005733
10419141000000,3.2238571257005733
10419141000000,3.2238571257005733
10419241000000,3.2238571257005733
10419241000000,3.2238571257005733
10419341000000,3.2238571257005737
10419341000000,3.2238571257005737
10419441000000,3.2238571257005733
10419441000000,3.2238571257005733
10419541000000,3.2238571257005733
10419541000000,3.2238571257005733
10419641000000,3.2238571257005733
10419641000000,3.2238571257005733
10419741000000,3.2238571257005733
10419741000000,3.2238571257005733
10419841000000,3.2238571257005733
10419841000000,3.2238571257005733
10419941000000,3.2238571257005733
10419941000000,3.2238571257005733
10420041000000,3.2238571257005733
10420041000000,3.2238571257005733
10420141000000,3.2238571257005733
10420141000000,3.2238571257005733
10420241000000,3.2238571257005737
10420241000000,3.2238571257005737
10420341000000,3.2238571257005733
10420341000000,3.2238571257005733
10420441000000,3.2238571257005733
10420441000000,3.2238571257005733
10420541000000,3.2238571257005733
10420541000000,3.2238571257005733
10420641000000,3.2238571257005733
10420641000000,3.2238571257005733
